Stock,Position,User_count,Date,Last_updated
Intel,71,15252.0,12/01/2021,2021-01-12 14:40:00
American Battery Metals,72,15231.0,12/01/2021,2021-01-12 14:40:00
Vanguard FTSE 100 GBP,73,15059.0,12/01/2021,2021-01-12 21:40:00
HSBC Holdings,74,15052.0,12/01/2021,2021-01-12 08:40:00
IBM Corporation,75,15038.0,12/01/2021,2021-01-12 20:40:00
American Airlines,76,14958.0,12/01/2021,2021-01-12 13:40:00
Pinterest,77,14804.0,12/01/2021,2021-01-12 21:40:00
Teladoc,78,14732.0,12/01/2021,2021-01-12 21:40:00
Sony,79,14631.0,12/01/2021,2021-01-12 21:40:00
Lemonade,80,14585.0,12/01/2021,2021-01-12 21:40:00
Procter & Gamble,81,14208.0,12/01/2021,2021-01-12 21:40:00
Delta Air Lines,82,13807.0,12/01/2021,2021-01-12 21:40:00
Mercado Libre,83,13717.0,12/01/2021,2021-01-12 21:40:00
PepsiCo,84,13670.0,12/01/2021,2021-01-12 20:40:00
Cloudflare,85,13609.0,12/01/2021,2021-01-12 21:40:00
Tattooed Chef,86,13414.0,12/01/2021,2021-01-12 21:40:00
BioNTech,87,13292.0,12/01/2021,2021-01-12 14:40:00
iShares Electric Vehicles and Driving Technology,88,12906.0,12/01/2021,2021-01-12 21:40:00
FuelCell Energy,89,12854.0,12/01/2021,2021-01-12 21:40:00
Powerhouse Energy,90,12726.0,12/01/2021,2021-01-12 14:40:00
Sea Limited,91,12614.0,12/01/2021,2021-01-12 21:40:00
Sundial Growers,92,12588.0,12/01/2021,2021-01-12 14:40:00
Starbucks,93,12497.0,12/01/2021,2021-01-12 21:40:00
Unilever,94,12449.0,12/01/2021,2021-01-12 21:40:00
Vodafone Group,95,12244.0,12/01/2021,2021-01-12 21:40:00
Tilray,96,12177.0,12/01/2021,2021-01-12 21:40:00
Unity Software,97,12168.0,12/01/2021,2021-01-12 21:40:00
Switchback Energy Acquisition,98,12133.0,12/01/2021,2021-01-12 20:40:00
Adobe Systems,99,11785.0,12/01/2021,2021-01-12 21:40:00
Carnival,100,11444.0,12/01/2021,2021-01-12 13:40:00
Tesla,1,169645.0,13/01/2021,2021-01-13 19:40:00
NIO Inc,2,121878.0,13/01/2021,2021-01-13 21:40:00
Apple,3,108143.0,13/01/2021,2021-01-13 21:40:00
Amazon,4,90696.0,13/01/2021,2021-01-13 15:40:00
BP PLC,5,55107.0,13/01/2021,2021-01-13 14:40:00
iShares Global Clean Energy,6,51942.0,13/01/2021,2021-01-13 18:40:00
Rolls-Royce Holdings,7,49172.0,13/01/2021,2021-01-13 15:40:00
easyJet,8,48873.0,13/01/2021,2021-01-13 14:40:00
Microsoft,9,48853.0,13/01/2021,2021-01-13 21:40:00
Vanguard S&P 500 ETF,10,48180.0,13/01/2021,2021-01-13 18:40:00
Netflix,11,47204.0,13/01/2021,2021-01-13 14:40:00
Alibaba,12,44138.0,13/01/2021,2021-01-13 17:40:00
Nvidia,13,41013.0,13/01/2021,2021-01-13 21:40:00
National Grid,14,39749.0,13/01/2021,2021-01-13 07:40:00
Palantir,15,38230.0,13/01/2021,2021-01-13 21:40:00
Advanced Micro Devices,16,37979.0,13/01/2021,2021-01-13 21:40:00
Lloyds Banking Group,17,37221.0,13/01/2021,2021-01-13 13:40:00
Pfizer,18,36443.0,13/01/2021,2021-01-13 13:40:00
Alphabet Inc. Class A,19,36258.0,13/01/2021,2021-01-13 20:40:00
Aston Martin,20,34419.0,13/01/2021,2021-01-13 08:40:00
Facebook,21,34054.0,13/01/2021,2021-01-13 21:40:00
Coca-Cola,22,33491.0,13/01/2021,2021-01-13 21:40:00
IAG SA,23,33381.0,13/01/2021,2021-01-13 13:40:00
Square,24,32771.0,13/01/2021,2021-01-13 21:40:00
AstraZeneca,25,32481.0,13/01/2021,2021-01-13 08:40:00
AT&T,26,31254.0,13/01/2021,2021-01-13 21:40:00
Barclays,27,30846.0,13/01/2021,2021-01-13 11:40:00
Walt Disney,28,30470.0,13/01/2021,2021-01-13 19:40:00
Royal Dutch Shell,29,30108.0,13/01/2021,2021-01-13 13:40:00
Beyond Meat,30,29472.0,13/01/2021,2021-01-13 14:40:00
General Electric,31,29450.0,13/01/2021,2021-01-13 07:40:00
Under Armour,32,27204.0,13/01/2021,2021-01-13 07:40:00
Boeing,33,27153.0,13/01/2021,2021-01-13 14:40:00
Plug Power,34,27148.0,13/01/2021,2021-01-13 21:40:00
PayPal,35,26970.0,13/01/2021,2021-01-13 21:40:00
Cineworld Group,36,25925.0,13/01/2021,2021-01-13 12:40:00
Zoom,37,25775.0,13/01/2021,2021-01-13 14:40:00
McDonald's,38,25600.0,13/01/2021,2021-01-13 21:40:00
Virgin Galactic,39,24496.0,13/01/2021,2021-01-13 21:40:00
XPeng,40,22393.0,13/01/2021,2021-01-13 21:40:00
Nikola Corporation,41,22393.0,13/01/2021,2021-01-13 14:40:00
GlaxoSmithKline,42,22320.0,13/01/2021,2021-01-13 14:40:00
JPMorgan Chase,43,21953.0,13/01/2021,2021-01-13 21:40:00
Johnson & Johnson,44,21848.0,13/01/2021,2021-01-13 21:40:00
CloudCommerce,45,21840.0,13/01/2021,2021-01-13 21:40:00
Shopify,46,21666.0,13/01/2021,2021-01-13 21:40:00
Wirecard,47,21513.0,13/01/2021,2021-01-13 11:40:00
Airbnb,48,21374.0,13/01/2021,2021-01-13 14:40:00
Moderna,49,20942.0,13/01/2021,2021-01-13 14:40:00
Fiverr International,50,20922.0,13/01/2021,2021-01-13 21:40:00
Alpine 4 Technologies,51,19401.0,13/01/2021,2021-01-13 14:40:00
Zomedica,52,19296.0,13/01/2021,2021-01-13 21:40:00
Fastly,53,19164.0,13/01/2021,2021-01-13 21:40:00
Uber Technologies,54,19056.0,13/01/2021,2021-01-13 21:40:00
Realty Income,55,18759.0,13/01/2021,2021-01-13 21:40:00
Tesco,56,18432.0,13/01/2021,2021-01-13 13:40:00
BioNano,57,18191.0,13/01/2021,2021-01-13 13:40:00
Salesforce,58,17654.0,13/01/2021,2021-01-13 21:40:00
Argo Blockchain,59,17375.0,13/01/2021,2021-01-13 13:40:00
Bitcoin ETP,60,16925.0,13/01/2021,2021-01-13 07:40:00
Peloton Interactive,61,16387.0,13/01/2021,2021-01-13 21:40:00
Nike,62,16243.0,13/01/2021,2021-01-13 21:40:00
Etsy,63,16166.0,13/01/2021,2021-01-13 21:40:00
Walmart,64,15741.0,13/01/2021,2021-01-13 21:40:00
3M,65,15739.0,13/01/2021,2021-01-13 20:40:00
Roku,66,15739.0,13/01/2021,2021-01-13 21:40:00
Aurora Cannabis,67,15647.0,13/01/2021,2021-01-13 21:40:00
Visa,68,15529.0,13/01/2021,2021-01-13 19:40:00
Premier Oil,69,15486.0,13/01/2021,2021-01-13 08:40:00
Teladoc,70,15419.0,13/01/2021,2021-01-13 21:40:00
IBM Corporation,71,15385.0,13/01/2021,2021-01-13 21:40:00
Galaxy Next Generation,72,15381.0,13/01/2021,2021-01-13 14:40:00
Pinterest,73,15354.0,13/01/2021,2021-01-13 21:40:00
Intel,74,15214.0,13/01/2021,2021-01-13 12:40:00
Lemonade,75,15167.0,13/01/2021,2021-01-13 21:40:00
HSBC Holdings,76,15154.0,13/01/2021,2021-01-13 13:40:00
Vanguard FTSE 100 GBP,77,15098.0,13/01/2021,2021-01-13 10:40:00
American Battery Metals,78,15048.0,13/01/2021,2021-01-13 14:40:00
Sony,79,14983.0,13/01/2021,2021-01-13 21:40:00
American Airlines,80,14918.0,13/01/2021,2021-01-13 14:40:00
Procter & Gamble,81,14513.0,13/01/2021,2021-01-13 21:40:00
Cloudflare,82,14223.0,13/01/2021,2021-01-13 21:40:00
Delta Air Lines,83,14074.0,13/01/2021,2021-01-13 21:40:00
Mercado Libre,84,14016.0,13/01/2021,2021-01-13 21:40:00
PepsiCo,85,13913.0,13/01/2021,2021-01-13 21:40:00
Tattooed Chef,86,13764.0,13/01/2021,2021-01-13 21:40:00
FuelCell Energy,87,13646.0,13/01/2021,2021-01-13 21:40:00
Churchill Capital IV,88,13442.0,13/01/2021,2021-01-13 21:40:00
iShares Electric Vehicles and Driving Technology,89,13235.0,13/01/2021,2021-01-13 19:40:00
Sea Limited,90,13094.0,13/01/2021,2021-01-13 21:40:00
BioNTech,91,13077.0,13/01/2021,2021-01-13 13:40:00
Charlie's Holdings,92,13055.0,13/01/2021,2021-01-13 21:40:00
Powerhouse Energy,93,12898.0,13/01/2021,2021-01-13 21:40:00
Starbucks,94,12768.0,13/01/2021,2021-01-13 21:40:00
Unity Software,95,12743.0,13/01/2021,2021-01-13 21:40:00
Unilever,96,12531.0,13/01/2021,2021-01-13 13:40:00
Tilray,97,12493.0,13/01/2021,2021-01-13 21:40:00
Transportation and Logistics Systems,98,12443.0,13/01/2021,2021-01-13 21:40:00
Sundial Growers,99,12389.0,13/01/2021,2021-01-13 08:40:00
Switchback Energy Acquisition,100,12350.0,13/01/2021,2021-01-13 21:40:00
Adobe Systems,101,12300.0,13/01/2021,2021-01-13 20:40:00
Vodafone Group,102,12281.0,13/01/2021,2021-01-13 12:40:00
Tesla,1,170991.0,14/01/2021,2021-01-14 21:40:00
NIO Inc,2,123687.0,14/01/2021,2021-01-14 21:40:00
Apple,3,109198.0,14/01/2021,2021-01-14 21:40:00
Amazon,4,91322.0,14/01/2021,2021-01-14 21:40:00
BP PLC,5,55346.0,14/01/2021,2021-01-14 21:40:00
iShares Global Clean Energy,6,52529.0,14/01/2021,2021-01-14 21:40:00
Microsoft,7,49243.0,14/01/2021,2021-01-14 21:40:00
Rolls-Royce Holdings,8,49241.0,14/01/2021,2021-01-14 08:40:00
easyJet,9,48944.0,14/01/2021,2021-01-14 09:40:00
Vanguard S&P 500 ETF,10,48698.0,14/01/2021,2021-01-14 21:40:00
Netflix,11,47449.0,14/01/2021,2021-01-14 21:40:00
Alibaba,12,44773.0,14/01/2021,2021-01-14 21:40:00
Nvidia,13,41786.0,14/01/2021,2021-01-14 21:40:00
National Grid,14,39643.0,14/01/2021,2021-01-14 21:40:00
Advanced Micro Devices,15,38990.0,14/01/2021,2021-01-14 21:40:00
Palantir,16,38358.0,14/01/2021,2021-01-14 21:40:00
Lloyds Banking Group,17,37232.0,14/01/2021,2021-01-14 08:40:00
Alphabet Inc. Class A,18,36560.0,14/01/2021,2021-01-14 21:40:00
Pfizer,19,36197.0,14/01/2021,2021-01-14 09:40:00
Facebook,20,34747.0,14/01/2021,2021-01-14 21:40:00
Aston Martin,21,34284.0,14/01/2021,2021-01-14 09:40:00
Coca-Cola,22,33942.0,14/01/2021,2021-01-14 21:40:00
IAG SA,23,33426.0,14/01/2021,2021-01-14 08:40:00
Square,24,32912.0,14/01/2021,2021-01-14 21:40:00
AstraZeneca,25,32343.0,14/01/2021,2021-01-14 08:40:00
AT&T,26,31611.0,14/01/2021,2021-01-14 21:40:00
Barclays,27,30793.0,14/01/2021,2021-01-14 09:40:00
Walt Disney,28,30629.0,14/01/2021,2021-01-14 21:40:00
Royal Dutch Shell,29,30100.0,14/01/2021,2021-01-14 21:40:00
Beyond Meat,30,29414.0,14/01/2021,2021-01-14 08:40:00
General Electric,31,29296.0,14/01/2021,2021-01-14 09:40:00
Plug Power,32,28273.0,14/01/2021,2021-01-14 21:40:00
PayPal,33,27621.0,14/01/2021,2021-01-14 21:40:00
Boeing,34,27211.0,14/01/2021,2021-01-14 21:40:00
Under Armour,35,27138.0,14/01/2021,2021-01-14 09:40:00
McDonald's,36,26024.0,14/01/2021,2021-01-14 21:40:00
Cineworld Group,37,25901.0,14/01/2021,2021-01-14 08:40:00
Zoom,38,25893.0,14/01/2021,2021-01-14 21:40:00
Virgin Galactic,39,24551.0,14/01/2021,2021-01-14 21:40:00
JPMorgan Chase,40,22663.0,14/01/2021,2021-01-14 21:40:00
Nikola Corporation,41,22490.0,14/01/2021,2021-01-14 21:40:00
Shopify,42,22485.0,14/01/2021,2021-01-14 21:40:00
XPeng,43,22423.0,14/01/2021,2021-01-14 21:40:00
GlaxoSmithKline,44,22378.0,14/01/2021,2021-01-14 09:40:00
Johnson & Johnson,45,22264.0,14/01/2021,2021-01-14 21:40:00
Fiverr International,46,21842.0,14/01/2021,2021-01-14 21:40:00
CloudCommerce,47,21840.0,14/01/2021,2021-01-14 09:40:00
Airbnb,48,21646.0,14/01/2021,2021-01-14 21:40:00
Wirecard,49,21309.0,14/01/2021,2021-01-14 07:40:00
Moderna,50,20816.0,14/01/2021,2021-01-14 07:40:00
Fastly,51,19808.0,14/01/2021,2021-01-14 21:40:00
Uber Technologies,52,19478.0,14/01/2021,2021-01-14 21:40:00
Alpine 4 Technologies,53,19399.0,14/01/2021,2021-01-14 21:40:00
Zomedica,54,19296.0,14/01/2021,2021-01-14 07:40:00
Realty Income,55,19170.0,14/01/2021,2021-01-14 21:40:00
Tesco,56,18616.0,14/01/2021,2021-01-14 09:40:00
Salesforce,57,18228.0,14/01/2021,2021-01-14 21:40:00
BioNano,58,18111.0,14/01/2021,2021-01-14 21:40:00
Argo Blockchain,59,18071.0,14/01/2021,2021-01-14 21:40:00
Churchill Capital IV,60,17704.0,14/01/2021,2021-01-14 21:40:00
Etsy,61,16927.0,14/01/2021,2021-01-14 21:40:00
Bitcoin ETP,62,16718.0,14/01/2021,2021-01-14 07:40:00
Peloton Interactive,63,16698.0,14/01/2021,2021-01-14 21:40:00
Nike,64,16583.0,14/01/2021,2021-01-14 21:40:00
Teladoc,65,16118.0,14/01/2021,2021-01-14 21:40:00
3M,66,16098.0,14/01/2021,2021-01-14 21:40:00
Lemonade,67,16073.0,14/01/2021,2021-01-14 21:40:00
Walmart,68,16003.0,14/01/2021,2021-01-14 21:40:00
Pinterest,69,15907.0,14/01/2021,2021-01-14 21:40:00
Aurora Cannabis,70,15905.0,14/01/2021,2021-01-14 21:40:00
Roku,71,15854.0,14/01/2021,2021-01-14 21:40:00
Visa,72,15827.0,14/01/2021,2021-01-14 21:40:00
IBM Corporation,73,15663.0,14/01/2021,2021-01-14 21:40:00
Premier Oil,74,15406.0,14/01/2021,2021-01-14 09:40:00
Galaxy Next Generation,75,15357.0,14/01/2021,2021-01-14 21:40:00
Sony,76,15343.0,14/01/2021,2021-01-14 21:40:00
Vanguard FTSE 100 GBP,77,15181.0,14/01/2021,2021-01-14 21:40:00
HSBC Holdings,78,15149.0,14/01/2021,2021-01-14 08:40:00
Intel,79,15082.0,14/01/2021,2021-01-14 21:40:00
Procter & Gamble,80,14882.0,14/01/2021,2021-01-14 21:40:00
American Airlines,81,14856.0,14/01/2021,2021-01-14 09:40:00
Cloudflare,82,14819.0,14/01/2021,2021-01-14 21:40:00
American Battery Metals,83,14742.0,14/01/2021,2021-01-14 09:40:00
Tattooed Chef,84,14623.0,14/01/2021,2021-01-14 21:40:00
FuelCell Energy,85,14530.0,14/01/2021,2021-01-14 21:40:00
Mercado Libre,86,14381.0,14/01/2021,2021-01-14 21:40:00
Delta Air Lines,87,14339.0,14/01/2021,2021-01-14 21:40:00
PepsiCo,88,14237.0,14/01/2021,2021-01-14 21:40:00
Transportation and Logistics Systems,89,13713.0,14/01/2021,2021-01-14 21:40:00
Sea Limited,90,13634.0,14/01/2021,2021-01-14 21:40:00
iShares Electric Vehicles and Driving Technology,91,13516.0,14/01/2021,2021-01-14 21:40:00
Unity Software,92,13274.0,14/01/2021,2021-01-14 21:40:00
Powerhouse Energy,93,13205.0,14/01/2021,2021-01-14 21:40:00
Starbucks,94,13069.0,14/01/2021,2021-01-14 21:40:00
Charlie's Holdings,95,13055.0,14/01/2021,2021-01-14 09:40:00
BioNTech,96,12940.0,14/01/2021,2021-01-14 07:40:00
Adobe Systems,97,12921.0,14/01/2021,2021-01-14 21:40:00
Tilray,98,12878.0,14/01/2021,2021-01-14 21:40:00
Twilio,99,12688.0,14/01/2021,2021-01-14 21:40:00
Unilever,100,12500.0,14/01/2021,2021-01-14 09:40:00
Switchback Energy Acquisition,101,12350.0,14/01/2021,2021-01-14 07:40:00
Tesla,1,172524.0,15/01/2021,2021-01-15 21:40:00
NIO Inc,2,126695.0,15/01/2021,2021-01-15 21:40:00
Apple,3,110262.0,15/01/2021,2021-01-15 21:40:00
Amazon,4,91983.0,15/01/2021,2021-01-15 21:40:00
BP PLC,5,55721.0,15/01/2021,2021-01-15 21:40:00
iShares Global Clean Energy,6,52847.0,15/01/2021,2021-01-15 13:40:00
Rolls-Royce Holdings,7,49594.0,15/01/2021,2021-01-15 12:40:00
Microsoft,8,49428.0,15/01/2021,2021-01-15 21:40:00
Vanguard S&P 500 ETF,9,49129.0,15/01/2021,2021-01-15 21:40:00
easyJet,10,48627.0,15/01/2021,2021-01-15 07:40:00
Netflix,11,47545.0,15/01/2021,2021-01-15 21:40:00
Alibaba,12,45263.0,15/01/2021,2021-01-15 21:40:00
Nvidia,13,42456.0,15/01/2021,2021-01-15 21:40:00
National Grid,14,40196.0,15/01/2021,2021-01-15 14:40:00
Advanced Micro Devices,15,39745.0,15/01/2021,2021-01-15 21:40:00
Palantir,16,38766.0,15/01/2021,2021-01-15 14:40:00
Lloyds Banking Group,17,37438.0,15/01/2021,2021-01-15 21:40:00
Alphabet Inc. Class A,18,36754.0,15/01/2021,2021-01-15 21:40:00
Pfizer,19,36029.0,15/01/2021,2021-01-15 13:40:00
Facebook,20,35236.0,15/01/2021,2021-01-15 21:40:00
Coca-Cola,21,34378.0,15/01/2021,2021-01-15 21:40:00
Aston Martin,22,34247.0,15/01/2021,2021-01-15 09:40:00
IAG SA,23,33237.0,15/01/2021,2021-01-15 08:40:00
Square,24,33102.0,15/01/2021,2021-01-15 21:40:00
AstraZeneca,25,32179.0,15/01/2021,2021-01-15 08:40:00
AT&T,26,32068.0,15/01/2021,2021-01-15 20:40:00
Barclays,27,31115.0,15/01/2021,2021-01-15 21:40:00
Walt Disney,28,30788.0,15/01/2021,2021-01-15 21:40:00
Royal Dutch Shell,29,30222.0,15/01/2021,2021-01-15 11:40:00
Beyond Meat,30,29520.0,15/01/2021,2021-01-15 14:40:00
Plug Power,31,29192.0,15/01/2021,2021-01-15 21:40:00
General Electric,32,29026.0,15/01/2021,2021-01-15 13:40:00
PayPal,33,28040.0,15/01/2021,2021-01-15 21:40:00
Boeing,34,27365.0,15/01/2021,2021-01-15 21:40:00
Under Armour,35,27080.0,15/01/2021,2021-01-15 07:40:00
McDonald's,36,26499.0,15/01/2021,2021-01-15 21:40:00
Zoom,37,26027.0,15/01/2021,2021-01-15 14:40:00
Cineworld Group,38,25905.0,15/01/2021,2021-01-15 08:40:00
Virgin Galactic,39,24879.0,15/01/2021,2021-01-15 21:40:00
JPMorgan Chase,40,23390.0,15/01/2021,2021-01-15 21:40:00
Shopify,41,23097.0,15/01/2021,2021-01-15 21:40:00
Johnson & Johnson,42,22756.0,15/01/2021,2021-01-15 21:40:00
Fiverr International,43,22737.0,15/01/2021,2021-01-15 21:40:00
Nikola Corporation,44,22681.0,15/01/2021,2021-01-15 21:40:00
XPeng,45,22547.0,15/01/2021,2021-01-15 21:40:00
GlaxoSmithKline,46,22415.0,15/01/2021,2021-01-15 11:40:00
Airbnb,47,22090.0,15/01/2021,2021-01-15 21:40:00
CloudCommerce,48,21664.0,15/01/2021,2021-01-15 13:40:00
Wirecard,49,21126.0,15/01/2021,2021-01-15 07:40:00
Moderna,50,20989.0,15/01/2021,2021-01-15 21:40:00
Churchill Capital IV,51,20798.0,15/01/2021,2021-01-15 21:40:00
Fastly,52,20283.0,15/01/2021,2021-01-15 21:40:00
Alpine 4 Technologies,53,19728.0,15/01/2021,2021-01-15 21:40:00
Realty Income,54,19602.0,15/01/2021,2021-01-15 21:40:00
Uber Technologies,55,19584.0,15/01/2021,2021-01-15 20:40:00
BioNano,56,19492.0,15/01/2021,2021-01-15 21:40:00
Zomedica,57,19327.0,15/01/2021,2021-01-15 21:40:00
Salesforce,58,18740.0,15/01/2021,2021-01-15 21:40:00
Tesco,59,18615.0,15/01/2021,2021-01-15 13:40:00
Argo Blockchain,60,18462.0,15/01/2021,2021-01-15 13:40:00
Etsy,61,17562.0,15/01/2021,2021-01-15 21:40:00
Nike,62,16785.0,15/01/2021,2021-01-15 21:40:00
Peloton Interactive,63,16719.0,15/01/2021,2021-01-15 14:40:00
Teladoc,64,16710.0,15/01/2021,2021-01-15 21:40:00
Lemonade,65,16664.0,15/01/2021,2021-01-15 21:40:00
3M,66,16550.0,15/01/2021,2021-01-15 21:40:00
Bitcoin ETP,67,16542.0,15/01/2021,2021-01-15 07:40:00
Pinterest,68,16463.0,15/01/2021,2021-01-15 21:40:00
Walmart,69,16396.0,15/01/2021,2021-01-15 21:40:00
Aurora Cannabis,70,16204.0,15/01/2021,2021-01-15 21:40:00
Roku,71,16097.0,15/01/2021,2021-01-15 21:40:00
IBM Corporation,72,16048.0,15/01/2021,2021-01-15 21:40:00
Visa,73,15974.0,15/01/2021,2021-01-15 21:40:00
FuelCell Energy,74,15902.0,15/01/2021,2021-01-15 21:40:00
Galaxy Next Generation,75,15853.0,15/01/2021,2021-01-15 21:40:00
Sony,76,15738.0,15/01/2021,2021-01-15 21:40:00
Premier Oil,77,15398.0,15/01/2021,2021-01-15 21:40:00
Procter & Gamble,78,15313.0,15/01/2021,2021-01-15 21:40:00
Cloudflare,79,15300.0,15/01/2021,2021-01-15 21:40:00
Vanguard FTSE 100 GBP,80,15272.0,15/01/2021,2021-01-15 16:40:00
Tattooed Chef,81,15208.0,15/01/2021,2021-01-15 21:40:00
Intel,82,15159.0,15/01/2021,2021-01-15 14:40:00
HSBC Holdings,83,15123.0,15/01/2021,2021-01-15 13:40:00
American Airlines,84,14838.0,15/01/2021,2021-01-15 21:40:00
American Battery Metals,85,14782.0,15/01/2021,2021-01-15 14:40:00
Mercado Libre,86,14743.0,15/01/2021,2021-01-15 21:40:00
Delta Air Lines,87,14736.0,15/01/2021,2021-01-15 21:40:00
PepsiCo,88,14608.0,15/01/2021,2021-01-15 21:40:00
Sea Limited,89,14026.0,15/01/2021,2021-01-15 21:40:00
Transportation and Logistics Systems,90,13965.0,15/01/2021,2021-01-15 14:40:00
Unity Software,91,13783.0,15/01/2021,2021-01-15 21:40:00
iShares Electric Vehicles and Driving Technology,92,13678.0,15/01/2021,2021-01-15 13:40:00
Ameritek Ventures,93,13612.0,15/01/2021,2021-01-15 21:40:00
Starbucks,94,13449.0,15/01/2021,2021-01-15 20:40:00
Powerhouse Energy,95,13385.0,15/01/2021,2021-01-15 14:40:00
Adobe Systems,96,13383.0,15/01/2021,2021-01-15 21:40:00
Tilray,97,13333.0,15/01/2021,2021-01-15 21:40:00
Twilio,98,13264.0,15/01/2021,2021-01-15 21:40:00
Charlie's Holdings,99,13101.0,15/01/2021,2021-01-15 14:40:00
BioNTech,100,12853.0,15/01/2021,2021-01-15 13:40:00
Tesla,1,172524.0,18/01/2021,2021-01-18 12:40:00
NIO Inc,2,126695.0,18/01/2021,2021-01-18 07:40:00
Apple,3,110262.0,18/01/2021,2021-01-18 07:40:00
Amazon,4,91983.0,18/01/2021,2021-01-18 12:40:00
BP PLC,5,56185.0,18/01/2021,2021-01-18 12:40:00
iShares Global Clean Energy,6,53397.0,18/01/2021,2021-01-18 12:40:00
Rolls-Royce Holdings,7,49917.0,18/01/2021,2021-01-18 12:40:00
Vanguard S&P 500 ETF,8,49888.0,18/01/2021,2021-01-18 12:40:00
Microsoft,9,49428.0,18/01/2021,2021-01-18 12:40:00
easyJet,10,48259.0,18/01/2021,2021-01-18 12:40:00
Netflix,11,47545.0,18/01/2021,2021-01-18 07:40:00
Alibaba,12,45263.0,18/01/2021,2021-01-18 12:40:00
Nvidia,13,42456.0,18/01/2021,2021-01-18 07:40:00
National Grid,14,41630.0,18/01/2021,2021-01-18 12:40:00
Advanced Micro Devices,15,39745.0,18/01/2021,2021-01-18 12:40:00
Palantir,16,38617.0,18/01/2021,2021-01-18 12:40:00
Lloyds Banking Group,17,37727.0,18/01/2021,2021-01-18 12:40:00
Alphabet Inc. Class A,18,36754.0,18/01/2021,2021-01-18 12:40:00
Pfizer,19,35882.0,18/01/2021,2021-01-18 07:40:00
Facebook,20,35236.0,18/01/2021,2021-01-18 12:40:00
Coca-Cola,21,34378.0,18/01/2021,2021-01-18 12:40:00
Aston Martin,22,34255.0,18/01/2021,2021-01-18 12:40:00
IAG SA,23,33407.0,18/01/2021,2021-01-18 12:40:00
Square,24,33102.0,18/01/2021,2021-01-18 12:40:00
AstraZeneca,25,32533.0,18/01/2021,2021-01-18 12:40:00
AT&T,26,32060.0,18/01/2021,2021-01-18 08:40:00
Barclays,27,31394.0,18/01/2021,2021-01-18 12:40:00
Walt Disney,28,30788.0,18/01/2021,2021-01-18 07:40:00
Royal Dutch Shell,29,30474.0,18/01/2021,2021-01-18 12:40:00
Beyond Meat,30,29238.0,18/01/2021,2021-01-18 12:40:00
Plug Power,31,29192.0,18/01/2021,2021-01-18 12:40:00
General Electric,32,28861.0,18/01/2021,2021-01-18 07:40:00
PayPal,33,28040.0,18/01/2021,2021-01-18 12:40:00
Boeing,34,27365.0,18/01/2021,2021-01-18 08:40:00
Under Armour,35,27015.0,18/01/2021,2021-01-18 07:40:00
McDonald's,36,26499.0,18/01/2021,2021-01-18 12:40:00
Zoom,37,26017.0,18/01/2021,2021-01-18 12:40:00
Cineworld Group,38,26005.0,18/01/2021,2021-01-18 12:40:00
Virgin Galactic,39,24879.0,18/01/2021,2021-01-18 07:40:00
JPMorgan Chase,40,23390.0,18/01/2021,2021-01-18 07:40:00
Shopify,41,23097.0,18/01/2021,2021-01-18 07:40:00
Johnson & Johnson,42,22756.0,18/01/2021,2021-01-18 08:40:00
Fiverr International,43,22737.0,18/01/2021,2021-01-18 07:40:00
Nikola Corporation,44,22681.0,18/01/2021,2021-01-18 12:40:00
GlaxoSmithKline,45,22563.0,18/01/2021,2021-01-18 12:40:00
XPeng,46,22547.0,18/01/2021,2021-01-18 10:40:00
Airbnb,47,22090.0,18/01/2021,2021-01-18 08:40:00
CloudCommerce,48,21163.0,18/01/2021,2021-01-18 12:40:00
Wirecard,49,21101.0,18/01/2021,2021-01-18 12:40:00
Moderna,50,20989.0,18/01/2021,2021-01-18 12:40:00
Churchill Capital IV,51,20798.0,18/01/2021,2021-01-18 08:40:00
Fastly,52,20283.0,18/01/2021,2021-01-18 12:40:00
Alpine 4 Technologies,53,19728.0,18/01/2021,2021-01-18 08:40:00
Realty Income,54,19602.0,18/01/2021,2021-01-18 09:40:00
Uber Technologies,55,19582.0,18/01/2021,2021-01-18 07:40:00
BioNano,56,19492.0,18/01/2021,2021-01-18 09:40:00
Zomedica,57,19327.0,18/01/2021,2021-01-18 09:40:00
Argo Blockchain,58,19009.0,18/01/2021,2021-01-18 12:40:00
Salesforce,59,18740.0,18/01/2021,2021-01-18 09:40:00
Tesco,60,18703.0,18/01/2021,2021-01-18 12:40:00
Etsy,61,17562.0,18/01/2021,2021-01-18 12:40:00
Nike,62,16785.0,18/01/2021,2021-01-18 08:40:00
Teladoc,63,16710.0,18/01/2021,2021-01-18 07:40:00
Peloton Interactive,64,16705.0,18/01/2021,2021-01-18 12:40:00
Lemonade,65,16664.0,18/01/2021,2021-01-18 08:40:00
3M,66,16550.0,18/01/2021,2021-01-18 12:40:00
Pinterest,67,16463.0,18/01/2021,2021-01-18 12:40:00
Walmart,68,16396.0,18/01/2021,2021-01-18 12:40:00
Bitcoin ETP,69,16358.0,18/01/2021,2021-01-18 07:40:00
